264,0.000233,2,0,2,21.23475889,#6c6c6c
265,0.000192,1,0,1,18.86206605,#6e6e6e
266,0.000171,2,0,2,17.5582654,#6f6f6f
267,0.000094,0,2,2,12,#737373
268,0.00022,1,0,1,20.50441115,#6d6d6d
269,0.000149,2,1,3,16.11242473,#707070
270,0.000139,1,0,1,15.42357901,#707070
271,0.000139,1,0,1,15.42357901,#707070
272,0.000219,2,0,2,20.44743634,#6d6d6d
273,0.000139,1,0,1,15.42357901,#707070
274,0.000215,3,4,7,20.21835736,#6d6d6d
275,0.000094,0,1,1,12,#737373
276,0.000205,2,0,2,19.63711639,#6d6d6d
277,0.000475,2,0,2,32.5032003,#646464
278,0.000224,3,0,3,20.73115374,#6d6d6d
279,0.000521,5,0,5,34.31634962,#636363
280,0.000214,4,2,6,20.1607887,#6d6d6d
281,0.000126,1,1,2,14.49378211,#717171
282,0.000267,4,1,5,23.06266042,#6b6b6b
283,0.000158,1,0,1,16.71479353,#707070
284,0.000301,4,4,8,24.78843171,#6a6a6a
285,0.000195,3,2,5,19.04296906,#6e6e6e
286,0.000094,0,1,1,12,#737373
287,0.000126,1,1,2,14.49378211,#717171
288,0.000297,1,0,1,24.59012465,#6a6a6a
289,0.000094,0,2,2,12,#737373
290,0.000239,2,1,3,21.56564352,#6c6c6c
291,0.000209,1,0,1,19.87111101,#6d6d6d
292,0.000136,2,1,3,15.21260994,#717171
293,0.000155,1,0,1,16.51576182,#707070
294,0.000133,1,0,1,14.99953606,#717171
295,0.000182,3,2,5,18.24966889,#6e6e6e
296,0.000133,1,2,3,14.99953606,#717171
297,0.00029,3,0,3,24.24017204,#6a6a6a
298,0.000218,3,3,6,20.39034435,#6d6d6d
299,0.000126,2,3,5,14.49378211,#717171
300,0.000094,0,2,2,12,#737373
301,0.000116,1,0,1,13.74878361,#727272
302,0.000103,1,4,5,12.73556826,#727272
303,0.000189,2,0,2,18.67988653,#6e6e6e
304,0.000122,1,0,1,14.19909534,#717171
305,0.000135,2,4,6,15.14182252,#717171
306,0.00011,1,3,4,13.28786168,#727272
307,0.000094,0,1,1,12,#737373
308,0.000232,2,2,4,21.17924035,#6c6c6c
309,0.000483,3,0,3,32.82402694,#646464
310,0.000207,2,1,3,19.75436804,#6d6d6d
311,0.000173,2,2,4,17.68543166,#6f6f6f
312,0.000103,1,2,3,12.73556826,#727272
313,0.000094,0,8,8,12,#737373
314,0.000368,2,1,3,27.94998232,#686868
315,0.000149,2,1,3,16.11242473,#707070
316,0.000113,1,6,7,13.51969947,#727272
317,0.000271,2,0,2,23.27063115,#6b6b6b
318,0.000204,1,2,3,19.57829755,#6d6d6d
319,0.000323,3,1,4,25.85857017,#696969
320,0.000191,1,1,2,18.80148281,#6e6e6e
321,0.00023,1,2,3,21.06787922,#6c6c6c
322,0.000094,0,2,2,12,#737373
323,0.000094,0,1,1,12,#737373
324,0.00012,1,0,1,14.05012222,#717171
325,0.000094,0,3,3,12,#737373
326,0.000173,1,1,2,17.68543166,#6f6f6f
327,0.000253,2,1,3,22.3234767,#6b6b6b
328,0.000094,0,1,1,12,#737373
329,0.000196,1,1,2,19.10299132,#6e6e6e
330,0.000241,1,2,3,21.67510565,#6c6c6c
331,0.000232,2,0,2,21.17924035,#6c6c6c
332,0.000324,3,0,3,25.90642048,#696969
333,0.000094,0,2,2,12,#737373
334,0.000113,1,3,4,13.51969947,#727272
335,0.000173,1,3,4,17.68543166,#6f6f6f
336,0.000261,2,2,4,22.74805681,#6b6b6b
337,0.000094,0,4,4,12,#737373
338,0.000173,1,1,2,17.68543166,#6f6f6f
339,0.000094,0,1,1,12,#737373
340,0.000207,1,3,4,19.75436804,#6d6d6d
341,0.000133,1,1,2,14.99953606,#717171
342,0.000162,2,2,4,16.97754279,#6f6f6f
343,0.000094,0,2,2,12,#737373
344,0.000094,0,2,2,12,#737373
345,0.000094,0,2,2,12,#737373
346,0.000094,0,2,2,12,#737373
347,0.000113,1,0,1,13.51969947,#727272
348,0.000113,1,0,1,13.51969947,#727272
349,0.000131,1,0,1,14.85628344,#717171
350,0.000133,1,3,4,14.99953606,#717171
351,0.000113,1,3,4,13.51969947,#727272
352,0.000094,0,4,4,12,#737373
353,0.000383,4,2,6,28.62120057,#676767
354,0.000241,1,2,3,21.67510565,#6c6c6c
355,0.000133,1,4,5,14.99953606,#717171
356,0.000094,0,2,2,12,#737373
357,0.000173,1,1,2,17.68543166,#6f6f6f
358,0.000094,0,1,1,12,#737373
359,0.00014,1,0,1,15.49344573,#707070
360,0.000133,1,3,4,14.99953606,#717171
361,0.000109,1,2,3,13.20995176,#727272
362,0.000094,0,5,5,12,#737373
363,0.000094,0,1,1,12,#737373
364,0.000094,0,1,1,12,#737373
365,0.000094,0,2,2,12,#737373
366,0.000094,0,2,2,12,#737373
367,0.00012,1,1,2,14.05012222,#717171
368,0.000094,0,2,2,12,#737373
369,0.000094,0,2,2,12,#737373
370,0.000094,0,3,3,12,#737373
371,0.000113,1,1,2,13.51969947,#727272
372,0.000094,0,1,1,12,#737373
373,0.000094,0,1,1,12,#737373
374,0.000094,0,1,1,12,#737373
375,0.000113,1,0,1,13.51969947,#727272
376,0.000094,0,1,1,12,#737373
377,0.000094,0,1,1,12,#737373
378,0.000094,0,4,4,12,#737373
379,0.000094,0,1,1,12,#737373
380,0.000094,0,1,1,12,#737373
381,0.000094,0,2,2,12,#737373
382,0.000094,0,1,1,12,#737373
383,0.001612,6,0,6,65.81730121,#4e4e4e
384,0.001275,3,1,4,57.57843844,#545454
385,0.000466,1,0,1,32.13934968,#656565
386,0.000438,5,1,6,30.986642,#656565
387,0.000094,0,1,1,12,#737373
388,0.000148,1,0,1,16.04449628,#707070
389,0.0002,2,0,2,19.34171396,#6e6e6e
390,0.000868,1,0,1,46.17193064,#5b5b5b
391,0.000911,4,1,5,47.47722511,#5a5a5a
392,0.000369,4,1,5,27.99510879,#676767
393,0.00125,4,1,5,56.9302241,#545454
394,0.000224,2,1,3,20.73115374,#6d6d6d
395,0.000331,4,1,5,26.23952956,#696969
396,0.000829,7,1,8,44.96265766,#5c5c5c
397,0.000094,0,1,1,12,#737373
398,0.000094,0,1,1,12,#737373
399,0.000094,0,1,1,12,#737373
400,0.000094,0,1,1,12,#737373
401,0.00025,1,0,1,22.16270524,#6c6c6c
402,0.000367,5,2,7,27.90480064,#686868
403,0.000094,0,1,1,12,#737373
404,0.000398,1,0,1,29.28068924,#676767
405,0.000358,4,1,5,27.49564428,#686868
406,0.000094,0,2,2,12,#737373
407,0.000469,1,0,1,32.26098176,#656565
408,0.000441,3,1,4,31.11170201,#656565
409,0.000222,1,1,2,20.61801225,#6d6d6d
410,0.000167,1,0,1,17.30190808,#6f6f6f
411,0.000172,1,2,3,17.6219317,#6f6f6f
412,0.000247,2,0,2,22.00106324,#6c6c6c
413,0.000481,7,0,7,32.74404588,#646464
414,0.000146,1,1,2,15.90801675,#707070
415,0.000094,0,1,1,12,#737373
416,0.000395,5,0,5,29.14969849,#676767
417,0.000094,0,1,1,12,#737373
418,0.00012,1,0,1,14.05012222,#717171
419,0.000177,2,1,3,17.93779552,#6f6f6f
420,0.000246,3,1,4,21.94698647,#6c6c6c
421,0.000094,0,3,3,12,#737373
422,0.000256,3,0,3,22.48339255,#6b6b6b
423,0.000148,1,1,2,16.04449628,#707070
424,0.000331,3,0,3,26.23952956,#696969
425,0.000186,1,3,4,18.496401,#6e6e6e
426,0.000326,3,3,6,26.00192217,#696969
427,0.000196,1,1,2,19.10299132,#6e6e6e
428,0.00016,2,0,2,16.84653766,#6f6f6f
429,0.000173,2,1,3,17.68543166,#6f6f6f
430,0.000191,2,3,5,18.80148281,#6e6e6e
431,0.000302,3,2,5,24.83782284,#6a6a6a
432,0.00012,1,1,2,14.05012222,#717171
433,0.000094,0,1,1,12,#737373
434,0.000161,1,0,1,16.91213177,#6f6f6f
435,0.00016,2,2,4,16.84653766,#6f6f6f
436,0.000094,0,3,3,12,#737373
437,0.000094,0,2,2,12,#737373
438,0.000186,3,0,3,18.496401,#6e6e6e
439,0.000094,0,3,3,12,#737373
440,0.000165,1,0,1,17.1726936,#6f6f6f
441,0.000167,1,2,3,17.30190808,#6f6f6f
442,0.000173,1,2,3,17.68543166,#6f6f6f
443,0.000171,2,1,3,17.5582654,#6f6f6f
444,0.000094,0,2,2,12,#737373
445,0.000094,0,2,2,12,#737373
446,0.000094,0,2,2,12,#737373
447,0.000094,0,3,3,12,#737373
448,0.000241,1,0,1,21.67510565,#6c6c6c
449,0.000173,2,1,3,17.68543166,#6f6f6f
450,0.00012,1,1,2,14.05012222,#717171
451,0.000296,2,1,3,24.54036043,#6a6a6a
452,0.000094,0,2,2,12,#737373
453,0.000207,1,1,2,19.75436804,#6d6d6d
454,0.000184,2,1,3,18.37333666,#6e6e6e
455,0.00012,1,2,3,14.05012222,#717171
456,0.000133,1,2,3,14.99953606,#717171
457,0.000133,1,2,3,14.99953606,#717171
458,0.000133,1,0,1,14.99953606,#717171
459,0.000094,0,3,3,12,#737373
460,0.000094,0,2,2,12,#737373
461,0.000094,0,2,2,12,#737373
462,0.000094,0,2,2,12,#737373
463,0.000133,1,1,2,14.99953606,#717171
464,0.00012,1,2,3,14.05012222,#717171
465,0.000094,0,2,2,12,#737373
466,0.000094,0,1,1,12,#737373
467,0.000094,0,2,2,12,#737373
468,0.000094,0,3,3,12,#737373
469,0.000094,0,3,3,12,#737373
470,0.000094,0,2,2,12,#737373
471,0.00012,1,0,1,14.05012222,#717171
472,0.000094,0,3,3,12,#737373
473,0.000094,0,2,2,12,#737373
474,0.000298,2,0,2,24.63981352,#6a6a6a
475,0.000492,2,0,2,33.1821119,#646464
476,0.000327,1,0,1,26.04957414,#696969
477,0.000275,2,1,3,23.47722503,#6b6b6b
478,0.000549,3,0,3,35.38481216,#626262
479,0.000325,2,1,3,25.95420439,#696969
480,0.000125,1,2,3,14.42050992,#717171
481,0.000419,2,2,4,30.18546759,#666666
482,0.000423,4,0,4,30.3554728,#666666
483,0.000297,2,0,2,24.59012465,#6a6a6a
484,0.000302,3,2,5,24.83782284,#6a6a6a
485,0.000326,4,2,6,26.00192217,#696969
486,0.000133,1,1,2,14.99953606,#717171
487,0.000133,1,0,1,14.99953606,#717171
488,0.00027,2,0,2,23.2187687,#6b6b6b
489,0.000094,0,2,2,12,#737373
490,0.001977,11,0,11,73.90522009,#494949
